id,name,organization,title,doi,metadata_created,metadata_modified,license_title
1862ed49-74ab-467b-bcf1-6e6e050c65dd,rdr-doi-10-35097-1526,radar,Thermal statistics of turbulent forced convection pipe flow for axially and azimuthally inhomogeneous thermal boundary conditions,10.35097/1526,2023-08-04T08:50:59.185794,2023-08-04T09:31:28.693070,CC BY-NC-ND 4.0 Attribution-NonCommercial-NoDerivs
457753e0-9c0d-4a51-bfa9-5db1bd082c0a,rdr-doi-10-35097-1527,radar,"Raw data and images for publication haug et al, november 2019",10.35097/1527,2023-08-04T08:50:59.425735,2023-08-04T09:31:28.820572,CC BY-NC-ND 4.0 Attribution-NonCommercial-NoDerivs
5227bacb-4db3-491b-aa02-1c4e53369658,rdr-doi-10-35097-1528,radar,Uas-gestützte detektion von infrastrukturrelevanten georisiken - auderi - uas datensätze (teil 2),10.35097/1528,2023-08-04T08:51:01.940212,2023-08-04T09:31:30.136968,CC BY-NC-ND 4.0 Attribution-NonCommercial-NoDerivs
2070b125-cfec-4cb0-8f38-5967abc3d918,rdr-doi-10-35097-1529,radar,Dataset - architectural attack propagation analysis for identifying confidentiality issues,10.35097/1529,2023-08-04T08:51:00.372459,2023-08-04T09:31:29.331634,Other
99e2cc1b-23fa-4d19-b2a7-a3939113970e,rdr-doi-10-35097-1530,radar,Application of a dynamic pricing for variant manufacturing in production networks using reinforcement learning - result data,10.35097/1530,2023-08-04T08:50:59.665191,2023-08-04T09:31:28.942802,CC BY-SA 4.0 Attribution-ShareAlike
8aa369d2-c371-4a4b-8c77-3af37c3a8d3c,rdr-doi-10-35097-1531,radar,Torque-time series,10.35097/1531,2023-08-04T08:50:59.881112,2023-08-04T09:31:29.061366,CC BY 4.0 Attribution
d8346173-8403-4262-977f-5953fac944b9,rdr-doi-10-35097-1532,radar,Research data on the influence of thread parameters on the withdrawal capacity of wood screws,10.35097/1532,2023-08-04T08:50:59.772340,2023-08-04T09:31:28.998312,CC BY-NC 4.0 Attribution-NonCommercial
6db4759e-884a-47f4-9d7b-7e722ae7eee9,rdr-doi-10-35097-1533,radar,Satellite-based fog and low stratus cloud formation and dissipation times data set,10.35097/1533,2023-08-04T08:51:01.545804,2023-08-04T09:31:29.925577,CC BY 4.0 Attribution
295590e3-a03a-4c0e-8f60-a03063b3ae5e,rdr-doi-10-35097-1534,radar,In silico electrocardiograms of 1.8 million ventricular extrasystoles and corresponding activation maps (part 3),10.35097/1534,2023-08-04T08:51:11.455315,2023-08-04T09:31:34.746233,CC BY-NC-SA 4.0 Attribution-NonCommercial-ShareAlike
d3a11eac-397b-468a-9f06-0c12df301ba8,rdr-doi-10-35097-1535,radar,"Numerical experiments to ""a unified error analysis for nonlinear wave-type equations with application to acoustic boundary conditions""",10.35097/1535,2023-08-04T08:51:00.111587,2023-08-04T09:31:29.179073,CC BY-NC-SA 4.0 Attribution-NonCommercial-ShareAlike
729f3911-ad3a-4cd8-93f0-a2d28b7f184f,rdr-doi-10-35097-1536,radar,"Raw data to the publication ""dislocation-mediated and twinning-induced plasticity of cocrfemnni in varying tribological loading scenarios""",10.35097/1536,2023-08-04T08:50:59.982673,2023-08-04T09:31:29.120299,CC BY 4.0 Attribution
4dbf9cf7-f142-4bd2-89b4-b9ada972f657,rdr-doi-10-35097-1537,radar,"Companion material for the phd thesis ""formal specification and verification for automated production systems""",10.35097/1537,2023-08-04T08:51:00.231491,2023-08-04T09:31:29.255182,CC BY-NC-SA 4.0 Attribution-NonCommercial-ShareAlike
e2113d4c-a081-4937-b8bb-8c8cb4905096,rdr-doi-10-35097-1538,radar,"Generating synthetic laser scanning data of forests by combining  inventory information, a tree point cloud database and an open-source laser scanning simulator [data to reproduce simulations]",10.35097/1538,2023-08-04T08:51:00.493001,2023-08-04T09:31:29.393318,CC BY 4.0 Attribution
5beb7c12-198b-4a87-af0c-28f51fbf2ce9,rdr-doi-10-35097-1539,radar,"Numerical experiments to ""full discretization error analysis of semilinear wave equations with exponential integrators"" (version 2)",10.35097/1539,2023-08-04T08:51:00.632793,2023-08-04T09:31:29.463034,CC BY-NC-SA 4.0 Attribution-NonCommercial-ShareAlike
5fec4181-269b-4b87-bb89-2f1b4e3e87d1,rdr-doi-10-35097-1540,radar,Holographic x-ray computed tomography datasets of an activated ni/al$_{2}$o$_{3}$ reference catalyst,10.35097/1540,2023-08-04T08:51:00.764387,2023-08-04T09:31:29.536520,CC BY-SA 4.0 Attribution-ShareAlike
bb40b143-27f1-4311-b198-db659ef83dd4,rdr-doi-10-35097-1541,radar,Electron tomography datasets of a ni/al$_{2}$o$_{3}$ reference catalyst,10.35097/1541,2023-08-04T08:51:00.879312,2023-08-04T09:31:29.602259,CC BY-SA 4.0 Attribution-ShareAlike
e07aeec8-97ee-4f3d-8219-6e99c1c14bcf,rdr-doi-10-35097-1542,radar,Deutsches mobilitätspanel (mop) - statistiken zur alltagsmobilität sowie zu fahrleistung und kraftstoffverbrauch 2011 - 2020,10.35097/1542,2023-08-04T08:51:01.067536,2023-08-04T09:31:29.668322,CC BY 4.0 Attribution
8b565d40-8a8c-446d-adbf-f020267fb774,rdr-doi-10-35097-1543,radar,"Data for ""in-situ diagnostics and role of light-induced forces in metal laser nanoprinting""",10.35097/1543,2023-08-04T08:51:01.296639,2023-08-04T09:31:29.798807,CC BY 4.0 Attribution
e50bf965-ff3b-4ee4-886b-e3105ece4fe7,rdr-doi-10-35097-1544,radar,Electron-momentum dependence of electron-phonon coupling                                                   underlies dramatic phonon renormalization in yni2b2c,10.35097/1544,2023-08-04T08:51:01.187009,2023-08-04T09:31:29.744414,CC BY 4.0 Attribution
19f0f536-d6d4-48d5-82f2-495e57ce9274,rdr-doi-10-35097-1545,radar,Database: ridge-type roughness - from turbulent channel flow to internal combustion engine,10.35097/1545,2023-08-04T08:51:01.413693,2023-08-04T09:31:29.857233,CC BY-ND 4.0 Attribution-NoDerivs
7c1bbdc9-38d5-468d-ab8d-7bc1eb4e9103,rdr-doi-10-35097-1546,radar,"Reconstructed ptychographic x-ray computed tomography data sets of the dried gel ni/al$_{2}$o$_{3}$-dr, al$_{2}$o$_{3}$-dr samples and the calcined samples ni/al$_{2}$o$_{3}$-calc, al$_{2}$o$_{3}$-calc",10.35097/1546,2023-08-04T08:51:01.810905,2023-08-04T09:31:30.070442,CC BY-SA 4.0 Attribution-ShareAlike
4581c425-7a16-4e65-a460-566262686f71,rdr-doi-10-35097-1547,radar,Microstructural study of mgb$_{2}$ in the libh$_{4}$-mgh$_{2}$ composite by tem,10.35097/1547,2023-08-04T08:51:02.057185,2023-08-04T09:31:30.207635,CC BY 4.0 Attribution
2eb1c536-33b8-43f9-af61-b7e9b604044c,rdr-doi-10-35097-1548,radar,Thermophysical properties of the near eutectic liquid ga-in-sn alloy,10.35097/1548,2023-08-04T08:51:01.675342,2023-08-04T09:31:29.997150,CC BY-NC 4.0 Attribution-NonCommercial
51205005-0d0e-4526-b3f8-b7e0c01bc37d,rdr-doi-10-35097-1549,radar,In silico electrocardiograms of 1.8 million ventricular extrasystoles and corresponding activation maps (part 2),10.35097/1549,2023-08-04T08:51:11.321130,2023-08-04T09:31:34.676253,CC BY-NC-SA 4.0 Attribution-NonCommercial-ShareAlike
323337e7-c53c-40e0-a3fc-9a870297b665,rdr-doi-10-35097-1550,radar,"Supplementary animations ""on the clustering of low-aspect-ratio oblate spheroids settling in ambient fluid""",10.35097/1550,2023-08-04T08:51:03.100077,2023-08-04T09:31:30.682983,CC BY-NC-ND 4.0 Attribution-NonCommercial-NoDerivs
bc3ef629-e540-46a8-b206-d1aa3443f989,rdr-doi-10-35097-1551,radar,Dataset to the publication 'fiber bundle topology optimization of hierarchical microtextures for wetting behavior in cassie-baxter mode',10.35097/1551,2023-08-04T08:51:02.161028,2023-08-04T09:31:30.263452,CC BY-NC-ND 4.0 Attribution-NonCommercial-NoDerivs
8f51a931-4503-4143-b64d-793e5c11b60c,rdr-doi-10-35097-1552,radar,Our (in)secure web: understanding update behavior of websites and its impact on security,10.35097/1552,2023-08-04T08:51:02.983594,2023-08-04T09:31:30.627629,CC BY-SA 4.0 Attribution-ShareAlike
f5d38018-2051-49c9-9360-6349e89010c6,rdr-doi-10-35097-1553,radar,Dataset to the publication 'topology optimization on two-dimensional manifolds',10.35097/1553,2023-08-04T08:51:02.262471,2023-08-04T09:31:30.317311,CC BY-NC-ND 4.0 Attribution-NonCommercial-NoDerivs
90b30184-d900-4f51-9b7c-a8ce6ddd2bd3,rdr-doi-10-35097-1554,radar,Dataset to the publication 'nanoantennas inversely designed to couple free space and a metal–insulator–metal waveguide',10.35097/1554,2023-08-04T08:51:02.370298,2023-08-04T09:31:30.370691,CC BY-NC-ND 4.0 Attribution-NonCommercial-NoDerivs
5b5b752b-5c28-493e-bc56-144f77630fba,rdr-doi-10-35097-1555,radar,Dataset to  the publication 'an nmr-compatible microfluidic platform enabling in situ electrochemistry',10.35097/1555,2023-08-04T08:51:02.482925,2023-08-04T09:31:30.423009,CC BY-ND 4.0 Attribution-NoDerivs
50d1188b-755e-4f07-911a-bd0088949374,rdr-doi-10-35097-1556,radar,Gloria data for: biomass burning pollution in the south atlantic upper troposphere: gloria trace gas observations and evaluation of the cams model,10.35097/1556,2023-08-04T08:51:02.599674,2023-08-04T09:31:30.480150,CC BY 4.0 Attribution
f33a7073-d0a7-4561-a109-5c2e40c34a9c,rdr-doi-10-35097-1557,radar,"Numerical experiments to ""a unified error analysis for nonlinear wave-type equations with application to acoustic boundary conditions"" (version 2)",10.35097/1557,2023-08-04T08:51:02.748372,2023-08-04T09:31:30.558138,CC BY-NC-SA 4.0 Attribution-NonCommercial-ShareAlike
d65cf4a0-1a31-41fd-939b-77b8c7455c82,rdr-doi-10-35097-1560,radar,Reproducibility and replicability of web measurement studies,10.35097/1560,2023-08-04T08:51:04.867670,2023-08-04T09:31:31.641614,CC BY 4.0 Attribution
728eb30e-32ed-4e67-bd2a-5b3636f3c407,rdr-doi-10-35097-1561,radar,Preslhy experiment series 5.1,10.35097/1561,2023-08-04T08:51:03.212022,2023-08-04T09:31:30.748760,CC BY-SA 4.0 Attribution-ShareAlike
c09f5583-afa0-4ab9-8b22-598c83f20141,rdr-doi-10-35097-1562,radar,Datasets to: high homogeneous freezing onsets of sulfuric acid aerosol at cirrus temperatures,10.35097/1562,2023-08-04T08:51:03.322488,2023-08-04T09:31:30.888586,CC BY 4.0 Attribution
29bf644e-bfcb-4a5a-97d4-835a75085376,rdr-doi-10-35097-1563,radar,"Numerical experiments to ""exponential integrators for quasilinear wave-type equations""",10.35097/1563,2023-08-04T08:51:03.451181,2023-08-04T09:31:30.944549,CC BY-NC-SA 4.0 Attribution-NonCommercial-ShareAlike
9bdfbe81-0a59-47b5-8fcd-63be1fbf5304,rdr-doi-10-35097-1564,radar,Dataset to on the impact of spanwise inhomogeneous boundary conditions on secondary flows in turbulent channels,10.35097/1564,2023-08-04T08:51:03.736555,2023-08-04T09:31:31.088349,CC BY-SA 4.0 Attribution-ShareAlike
58bcd4e4-f37b-4bd1-94e0-76fa6b57ccc2,rdr-doi-10-35097-1565,radar,Imk/iaa mipas temperature retrieval version 8: nominal measurements,10.35097/1565,2023-08-04T08:51:04.261454,2023-08-04T09:31:31.341415,CC BY-NC 4.0 Attribution-NonCommercial
50f5d68c-f72b-4ea3-944f-74c46e68ecf2,rdr-doi-10-35097-1566,radar,"Supplementary data for the manuscript ""effect of chemically induced fracturing on the ice nucleation activity of alkali feldspar"" by kiselev et al., acp 2021",10.35097/1566,2023-08-04T08:51:03.575243,2023-08-04T09:31:31.014199,CC BY-SA 4.0 Attribution-ShareAlike
943e4720-8199-4587-8248-98f5c041d00d,rdr-doi-10-35097-1567,radar,Reconstructed ptychographic x-ray computed tomography data of an activated mesoporous ni/al$_{2}$o$_{3}$ catalyst,10.35097/1567,2023-08-04T08:51:04.005623,2023-08-04T09:31:31.215702,CC BY-SA 4.0 Attribution-ShareAlike
4700c3ba-8c76-4bc1-9c0b-f3368c4ee8b0,rdr-doi-10-35097-1568,radar,Reconstructed ptychographic x-ray computed tomography data of an artificially coked mesoporous ni/al$_{2}$o$_{3}$ catalyst,10.35097/1568,2023-08-04T08:51:03.858178,2023-08-04T09:31:31.152534,CC BY-SA 4.0 Attribution-ShareAlike
f0fe50ed-61f3-43fd-b85d-7c8cae35f531,rdr-doi-10-35097-1569,radar,Reconstructed ptychographic x-ray computed tomography data of an activated hierarchical porous ni/al$_{2}$o$_{3}$ catalyst,10.35097/1569,2023-08-04T08:51:04.131444,2023-08-04T09:31:31.277597,CC BY-SA 4.0 Attribution-ShareAlike
7159a05e-e8e5-40d5-b729-dc6d8f9d9dba,rdr-doi-10-35097-1570,radar,Contributing research data to: fused-silica 3d chiral metamaterials via helium-assisted micro-casting supporting topologically protected twist edge resonances with high mechanical quality factors,10.35097/1570,2023-08-04T08:51:04.375384,2023-08-04T09:31:31.406176,CC BY 4.0 Attribution
d882e601-235f-4624-9095-eeefc6a3612f,rdr-doi-10-35097-1571,radar,In process porosity detection dataset by means of optical measurement technology in pbf-lb/m by wbk institute of production science,10.35097/1571,2023-08-04T08:51:04.622824,2023-08-04T09:31:31.531968,CC BY 4.0 Attribution
ee3ae1f9-f35c-4858-9940-f5434317042a,rdr-doi-10-35097-1572,radar,In process porosity detection dataset by means of structure-borne acoustic emission measurement technology in pbf-lb/m by wbk institute of production science and zeiss - part 1,10.35097/1572,2023-08-04T08:51:04.745015,2023-08-04T09:31:31.586175,CC BY-NC 4.0 Attribution-NonCommercial
52870d7b-e2c6-4108-b0d7-6bf32c592ad4,rdr-doi-10-35097-1573,radar,In silico electrocardiograms of 1.8 million ventricular extrasystoles and corresponding activation maps (part 4),10.35097/1573,2023-08-04T08:51:11.595091,2023-08-04T09:31:34.825659,CC BY-NC-SA 4.0 Attribution-NonCommercial-ShareAlike
aa433046-2a3b-4dc7-85f1-3995ea2fcbb3,rdr-doi-10-35097-1574,radar,"Raw data to ""microstructure and mechanical properties of a precipitation-strengthened fe-al-nb alloy""",10.35097/1574,2023-08-04T08:51:04.500965,2023-08-04T09:31:31.463411,CC BY-SA 4.0 Attribution-ShareAlike
ff1dc32a-ef16-4e29-b1ee-54d972276083,rdr-doi-10-35097-1576,radar,Multi-component ptfeconi core-shell nanoparticles on mwcnts as promising bifunctional catalyst for oxygen reduction and oxygen evolution reactions,10.35097/1576,2023-08-04T08:51:06.022891,2023-08-04T09:31:32.209316,CC BY-NC-SA 4.0 Attribution-NonCommercial-ShareAlike
2f5d1aac-3704-4e55-b513-56c66d0a1af1,rdr-doi-10-35097-1579,radar,Icon-art data: mineral dust on snow in eurasia during a severe deposition event in march 2018 (ensemble mean values and statistics),10.35097/1579,2023-08-04T08:51:05.655065,2023-08-04T09:31:32.022808,CC BY-ND 4.0 Attribution-NoDerivs
695df954-c7e8-4956-bee1-4d409792ecac,rdr-doi-10-35097-1602,radar,Sid-3 liquid and ice phase particle size distributions measured during acloud,10.35097/1602,2023-08-04T08:51:05.776297,2023-08-04T09:31:32.087799,CC BY 4.0 Attribution
576823af-27e9-425c-be1f-857e9c59b19b,rdr-doi-10-35097-1604,radar,Screw-in torque and battery current,10.35097/1604,2023-08-04T08:51:05.901894,2023-08-04T09:31:32.153814,CC BY 4.0 Attribution
17fa338a-81fa-4c69-bd53-0b2159a01dca,rdr-doi-10-35097-1605,radar,Direct observation of quadrupolar strain fields surrounding eshelby inclusions in metallic glasses,10.35097/1605,2023-08-04T08:51:05.214142,2023-08-04T09:31:31.833034,CC BY 4.0 Attribution
34c3143c-0abb-46b1-a7f5-8a013a52bc87,rdr-doi-10-35097-1606,radar,Graphitizability of polymer thin films: an in situ tem study of thickness effects on nanocrystalline graphene/glassy carbon formation,10.35097/1606,2023-08-04T08:51:06.144465,2023-08-04T09:31:32.276805,CC BY-NC 4.0 Attribution-NonCommercial
4c2e13bf-db70-45ca-9b93-058dea4ab809,rdr-doi-10-35097-1608,radar,Validation framework for rdf-based constraint languages - phd thesis research data,10.35097/1608,2023-08-04T08:51:05.403480,2023-08-04T09:31:31.900723,Other
a6e1e444-25cc-4743-a79b-ae2da04897c8,rdr-doi-10-35097-1609,radar,"Data for ""helitronics as a potential building block for classical and unconventional computing""",10.35097/1609,2023-08-04T08:51:06.547588,2023-08-04T09:31:32.463746,CC BY 4.0 Attribution
906be654-af15-4fea-bfd2-b5d516b1d921,rdr-doi-10-35097-1610,radar,Motorische leistungsfähigkeit von augsburger grundschulkindern 2018,10.35097/1610,2023-08-04T08:51:06.280823,2023-08-04T09:31:32.337169,CC BY 4.0 Attribution
dc8d88e8-f20a-46cb-a778-f56ce8e8453a,rdr-doi-10-35097-1611,radar,Parandshimdb v1 (2 channels): a subset of the nmr magnet shimming database shimdb,10.35097/1611,2023-08-04T08:51:08.296781,2023-08-04T09:31:33.306908,CC BY-SA 4.0 Attribution-ShareAlike
f7907be3-6e34-48fd-ad89-a9d5012b7bc1,rdr-doi-10-35097-1622,radar,Physical fitness test,10.35097/1622,2023-08-04T08:51:06.658716,2023-08-14T01:00:26.616422,CC BY 4.0 Attribution
ef3d25f6-8b6f-4976-a9ea-53db6fdbc36a,rdr-doi-10-35097-1623,radar,"Experimental data for the paper ""finding optimal diverse feature sets with alternative feature selection""",10.35097/1623,2023-08-04T08:51:10.655015,2023-08-14T01:00:28.075925,CC BY 4.0 Attribution
3aec8b7c-439c-4a25-aa17-dd2ee619eb6c,rdr-doi-10-35097-1624,radar,"Supplemental data to ""band resolved caroli-de gennes-matricon states of multiple-flux-quanta vortices in a multi-band superconductor""",10.35097/1624,2023-08-14T01:00:27.925921,2023-08-14T01:00:27.925928,CC BY 4.0 Attribution
1103cb62-f564-400f-aa1a-f14f19bf64e4,rdr-doi-10-35097-1630,radar,"Vergleichsdaten standweitsprung, weitsprung 1984",10.35097/1630,2023-08-04T08:51:08.410121,2023-08-14T01:00:26.907684,CC BY 4.0 Attribution
a611b64b-d1b5-462a-8d43-761ff870a718,rdr-doi-10-35097-1631,radar,"""testaufgaben""- bartel",10.35097/1631,2023-08-04T08:51:08.561153,2023-08-14T01:00:26.969352,CC BY 4.0 Attribution
327a85af-2251-476f-a91f-b68c25cff814,rdr-doi-10-35097-1632,radar,Berlin hat talent 2011-2022,10.35097/1632,2023-08-04T08:51:08.676116,2023-08-04T09:31:33.475144,CC BY-SA 4.0 Attribution-ShareAlike
aea478a6-edc9-4f11-923b-2b4b69860a7c,rdr-doi-10-35097-1633,radar,"""testaufgaben""- ferally",10.35097/1633,2023-08-04T08:51:08.800044,2023-08-14T01:00:27.052148,CC BY 4.0 Attribution
f14fef3a-3ff9-4748-8d89-2e2915b4a79d,rdr-doi-10-35097-1634,radar,Abschlussarbeit bader 1980 1,10.35097/1634,2023-08-04T08:51:08.926301,2023-08-04T09:31:33.589062,CC BY 4.0 Attribution
de1ecdcf-76b6-480a-a853-ec19f4c6bcef,rdr-doi-10-35097-1635,radar,Abschlussarbeit burkert 1982,10.35097/1635,2023-08-04T08:51:09.067959,2023-08-04T09:31:33.644281,CC BY 4.0 Attribution
e0d37bd6-ac95-4de5-bcd4-fbf0c8753cee,rdr-doi-10-35097-1636,radar,Diplomarbeit christ 1986,10.35097/1636,2023-08-04T08:51:09.226259,2023-08-04T09:31:33.700982,CC BY 4.0 Attribution
0dc39714-2cf4-4bea-87dc-20bd99ea7452,rdr-doi-10-35097-1637,radar,Entwicklung eines eignungstests für die zulassung zum sportstudium,10.35097/1637,2023-08-04T08:51:09.344760,2023-08-04T09:31:33.768002,CC BY 4.0 Attribution
3d350672-5820-4608-a9f3-1aebd0ed4361,rdr-doi-10-35097-1638,radar,Sprungkraft messung,10.35097/1638,2023-08-04T08:51:09.454546,2023-08-04T09:31:33.824400,CC BY 4.0 Attribution
a91bc442-dcaf-40fe-a3f6-0511993030ce,rdr-doi-10-35097-1639,radar,Untersuchungen zum sportabzeichenprogramm der ddr,10.35097/1639,2023-08-04T08:51:09.582397,2023-08-04T09:31:33.881778,CC BY 4.0 Attribution
4120b9a1-b078-416b-917f-bdae073f5416,rdr-doi-10-35097-1640,radar,"""testaufgaben"" watkins 1983",10.35097/1640,2023-08-04T08:51:09.701088,2023-08-04T09:31:33.936745,CC BY 4.0 Attribution
446c56b8-d9dd-45b4-85df-2ee55c31db15,rdr-doi-10-35097-1641,radar,Abschlussarbeit probst 1980,10.35097/1641,2023-08-04T08:51:09.807428,2023-08-04T09:31:33.989914,CC BY 4.0 Attribution
fe70d891-e2a4-4c00-b4c1-678a02b0f7c8,rdr-doi-10-35097-1642,radar,Comparison of sprint and run times with performance on the wingate anaerobic test,10.35097/1642,2023-08-04T08:51:09.917233,2023-08-04T09:31:34.044044,CC BY 4.0 Attribution
33970a7c-fcb9-45fe-b86e-976f85a9d0ed,rdr-doi-10-35097-1643,radar,Konditionsdiagnose im fußball,10.35097/1643,2023-08-04T08:51:10.052747,2023-08-04T09:31:34.097987,CC BY 4.0 Attribution
ae943b0d-7ee5-4552-80b9-e85622995ad0,rdr-doi-10-35097-1644,radar,Sprungtests copenolle 1983,10.35097/1644,2023-08-04T08:51:10.171368,2023-08-14T01:00:27.293263,CC BY 4.0 Attribution
5869841f-3532-4609-be90-0474ac94f266,rdr-doi-10-35097-1645,radar,Diplomarbeit philipp & tautz 1991,10.35097/1645,2023-08-04T08:51:10.305894,2023-08-04T09:31:34.204054,CC BY 4.0 Attribution
2ac3adff-efea-4b62-90a8-c57ebdedfa7a,rdr-doi-10-35097-1646,radar,Testprofil erfassung sportmotorischer eigenschaften von felskletterern,10.35097/1646,2023-08-04T08:51:10.405437,2023-08-04T09:31:34.257190,CC BY 4.0 Attribution
bb6dc03d-ad08-4c07-aa21-69e9b5d18848,rdr-doi-10-35097-1647,radar,Zur beweglichkeit von kindern heute und vor zehn jahren,10.35097/1647,2023-08-04T08:51:10.528117,2023-08-14T01:00:27.415555,CC BY 4.0 Attribution
2ad68a34-bb92-4023-8e3d-a6b98feccd62,rdr-doi-10-35097-1648,radar,"""testaufgaben""-fetz 1983",10.35097/1648,2023-08-04T08:51:10.799561,2023-08-04T09:31:34.440233,CC BY 4.0 Attribution
280da6bd-46f8-42da-9c7c-05afb6786223,rdr-doi-10-35097-1656,radar,High pressure study of charge density wave ordering in bani₂as₂,10.35097/1656,2023-08-04T08:51:11.170303,2023-08-04T09:31:34.610344,CC BY-SA 4.0 Attribution-ShareAlike
f5c82cdb-cf95-49d9-8f81-83cadf4bcffb,rdr-doi-10-35097-1658,radar,Solid solution strengthening in mo-nb modelled using the suzuki approach,10.35097/1658,2023-08-04T08:51:12.084867,2023-08-04T09:31:35.081406,CC BY-SA 4.0 Attribution-ShareAlike
4909b51b-e596-4e8d-9d2f-2e2e2cc95b07,rdr-doi-10-35097-1659,radar,Modification of al surface via acidic treatment and its impact on plating and stripping,10.35097/1659,2023-08-04T08:51:12.199648,2023-08-04T09:31:35.151850,CC BY 4.0 Attribution
f92d7066-8270-4b28-934c-d694a81f26a8,rdr-doi-10-35097-1663,radar,Chemotion repository - data collection: mass spectrometry data,10.35097/1663,2023-08-14T01:00:27.709508,2023-08-14T01:00:27.709517,CC BY-NC-SA 4.0 Attribution-NonCommercial-ShareAlike
c9004e79-1e1e-4b57-900b-36c9a656c7cd,rdr-doi-10-35097-379,radar,In-process monitoring of laser powder bed fusion using structure-borne acoustic process emissions to predict porosity,10.35097/379,2023-01-12T13:30:36.110991,2023-08-04T09:24:19.729161,CC0 1.0 Universal Public Domain Dedication
4c7bb7dd-5212-48c0-bcd0-e4bcb4aa721c,rdr-doi-10-35097-380,radar,Mipas/envisat yearly global mean profiles of sf6,10.35097/380,2023-01-12T13:30:36.215653,2023-08-04T09:24:19.787271,CC0 1.0 Universal Public Domain Dedication
3b06b875-e630-4ed8-b866-098781601059,rdr-doi-10-35097-383,radar,Interviews zur rolle von repositorien für die archivierung und bereitstellung von forschungsdaten am karlsruher institut für technologie (kit),10.35097/383,2023-01-12T13:30:36.328020,2023-08-04T09:24:19.858231,CC BY 4.0 Attribution
dbc7afd5-067e-420b-b520-c6966f28e65d,rdr-doi-10-35097-386,radar,Umfrage zur rolle von repositorien zu archivierung und bereitstellung von forschungsdaten am kit,10.35097/386,2023-01-12T13:30:36.452989,2023-08-04T09:24:19.925515,CC BY 4.0 Attribution
0f1c8010-8c7d-44ee-911c-294de84a4e72,rdr-doi-10-35097-387,radar,Umfrage zur speicherung und langzeitarchivierung von forschungsdaten am kit,10.35097/387,2023-01-12T13:30:36.575119,2023-08-04T09:24:19.989001,CC BY 4.0 Attribution
2a0dc437-93ae-4dee-8dbb-7afd8b035233,rdr-doi-10-35097-388,radar,Opencarp (v3.2),10.35097/388,2023-01-12T13:30:36.686549,2023-08-14T01:00:09.650859,Other
2d380d15-1c7a-4f31-baff-0025b70837b8,rdr-doi-10-35097-389,radar,Opencarp (v5.0),10.35097/389,2023-01-12T13:30:36.839322,2023-08-14T01:00:09.735095,Other
b467aa2a-47a5-403a-95bf-7276e7af13a9,rdr-doi-10-35097-402,radar,Mipas/envisat yearly global mean profiles of sf6 v2,10.35097/402,2023-01-12T13:30:36.960962,2023-08-04T09:24:20.190443,CC BY-NC 4.0 Attribution-NonCommercial
b967d6f9-7e43-42ec-bdb3-dcda38ea79d1,rdr-doi-10-35097-408,radar,Musica iasi full retrieval product standard output (processing version 3.2.1),10.35097/408,2023-01-12T13:30:44.657468,2023-08-04T09:24:24.224315,CC BY 4.0 Attribution
3d7e0c34-3a2d-4ad1-9414-a33138b6d1e3,rdr-doi-10-35097-409,radar,Production data for publication: direct synthesis of zif‐8 on transmission electron microscopy grids allows structure analysis and 3d reconstruction,10.35097/409,2023-01-12T13:30:37.086660,2023-08-04T09:24:20.250343,CC BY 4.0 Attribution
220621c6-5335-489f-95ac-ba7e2d94e735,rdr-doi-10-35097-412,radar,Musica iasi full retrieval product extended output (processing version 3.2.1),10.35097/412,2023-01-12T13:30:44.493473,2023-08-04T09:24:24.132677,CC BY 4.0 Attribution
00a60f04-1ec5-4fda-bc6c-a7c9fd0b3dac,rdr-doi-10-35097-415,radar,Musica iasi water isotopologue pair product (a posteriori processing version 2),10.35097/415,2023-01-12T13:30:37.205244,2023-08-04T09:24:20.321608,CC BY 4.0 Attribution
4dbb1849-4a38-443e-9502-def431c45d9c,rdr-doi-10-35097-416,radar,In-process monitoring of laser powder bed fusion using structure-borne acoustic process emissions to predict porosity .,10.35097/416,2023-01-12T13:30:37.323356,2023-08-04T09:24:20.398026,CC BY 4.0 Attribution
e9281718-8fdb-422f-9cc0-311541fe4562,rdr-doi-10-35097-420,radar,Aiax cad dataset,10.35097/420,2023-01-12T13:30:37.445618,2023-08-04T09:24:20.455481,CC BY 4.0 Attribution
35bcc146-3cba-4c19-9ea5-426c6d9240fc,rdr-doi-10-35097-423,radar,Toy flange dataset,10.35097/423,2023-01-12T13:30:37.559832,2023-08-04T09:24:20.528167,CC BY 4.0 Attribution
31c3bf57-3850-472f-a181-5a777098b4f9,rdr-doi-10-35097-437,radar,Modelling gas exchange and biomass production in west african sahelian and sudanian ecological zones,10.35097/437,2023-01-12T13:30:37.682890,2023-08-04T09:24:20.587648,CC BY-ND 4.0 Attribution-NoDerivs
2c4893d1-cd61-4a74-8f79-8388c3343bfe,rdr-doi-10-35097-438,radar,Landscapedndc (v1.30.4),10.35097/438,2023-01-12T13:30:37.830123,2023-08-04T09:24:20.655840,Other
ffa32d4f-73b2-43b2-9ae7-cd8b437b50f2,rdr-doi-10-35097-441,radar,Sawam region averages for srep,10.35097/441,2023-01-12T13:30:37.984174,2023-08-04T09:24:20.722665,CC BY 4.0 Attribution
